Date,Open,High,Low,Close,Adj Close,Volume
2010-10-08,39.644466,39.644466,39.108124,39.438869,27.862740,1741200
2010-10-11,39.438869,39.724915,39.206455,39.483562,27.894318,1288200
2010-10-12,39.403111,39.483562,39.054489,39.340538,27.793276,1160500
2010-10-13,39.528259,39.599770,38.455578,39.447807,27.869062,2818200
2010-10-14,39.438869,40.100353,39.376293,40.073536,28.311125,2193400
2010-10-15,40.448975,40.448975,39.769611,39.993088,28.254282,2333100
2010-10-18,40.136108,40.216560,39.492500,39.742794,28.077461,1261200
2010-10-19,39.269028,39.850063,39.045551,39.188576,27.685913,1267500
2010-10-20,39.385235,40.082478,39.179638,39.984146,28.247976,1917100
2010-10-21,40.243378,40.431095,39.671284,39.823246,28.134300,1848100
2010-10-22,39.930511,41.995422,39.626587,41.897095,29.599430,3543600
2010-10-25,42.057995,42.352982,41.485901,41.700436,29.460480,2143800
2010-10-26,41.619984,41.843460,41.324997,41.485901,29.308937,1532700
2010-10-27,40.860168,40.860168,39.921574,40.341705,28.500582,2438600
2010-10-28,40.654572,40.851231,40.118233,40.618816,28.696342,1093000
2010-10-29,40.520489,40.967438,40.341705,40.860168,28.866859,1188400
2010-11-01,41.137280,41.557411,40.904865,41.146217,29.068945,1985700
2010-11-02,41.378632,41.780888,41.199852,41.271362,29.157360,992900
2010-11-03,41.271362,41.923908,41.271362,41.816643,29.542585,1304200
2010-11-04,42.281471,42.853565,42.138447,42.790993,30.230953,1526300
2010-11-05,42.889320,43.220066,42.844627,43.077042,30.433039,1383400
2010-11-08,42.880383,43.363091,42.746300,42.934017,30.331995,1072100
2010-11-09,43.068104,43.068104,42.147385,42.344044,29.915192,664900
2010-11-10,42.120567,43.121735,41.932850,43.103859,30.451988,1507700
2010-11-11,42.817810,44.230171,42.603275,44.078209,31.140350,2067400
2010-11-12,43.604443,43.792160,43.050224,43.488235,30.723543,2397600
2010-11-15,43.783222,44.346378,43.783222,43.836857,30.969835,1733100
2010-11-16,43.541870,44.006699,42.370861,42.522823,30.041494,2206500
2010-11-17,42.674786,43.908367,42.612213,43.818977,30.957193,2213600
2010-11-18,44.105026,44.373196,43.550808,43.675953,30.856161,1428500
2010-11-19,43.667015,44.033512,43.559746,43.836857,30.969835,1288900
2010-11-22,43.756405,44.140781,43.559746,43.979881,31.070873,1734000
2010-11-23,43.541870,44.248051,43.354149,43.935184,31.039286,2682000
2010-11-24,44.301685,44.686062,44.203354,44.408951,31.374016,1314600
2010-11-26,44.167599,44.569855,43.935184,44.239113,31.254011,381600
2010-11-29,43.854733,44.203354,43.506111,44.033512,31.108755,1471400
2010-11-30,43.693832,44.149719,43.515053,43.756405,30.912994,1521000
2010-12-01,44.489403,44.909534,44.069271,44.087147,31.146656,2586900
2010-12-02,44.078209,44.954231,43.917309,44.712879,31.588726,1711000
2010-12-03,44.578793,45.016804,44.400013,44.981049,31.778191,1146900
2010-12-06,44.882717,44.918476,44.480465,44.793327,31.645559,629400
2010-12-07,45.115131,45.445877,44.936352,44.963169,31.765554,1355700
2010-12-08,44.900597,45.115131,44.248051,44.337440,31.323481,1487600
2010-12-09,44.623489,44.855904,44.239113,44.364258,31.342432,1094800
2010-12-10,44.507282,44.534100,44.006699,44.230171,31.247698,1211300
2010-12-13,44.346378,44.444710,43.354149,43.389908,30.654068,1805200
2010-12-14,43.452480,43.604443,42.612213,43.220066,30.534079,2249400
2010-12-15,43.148552,44.015636,43.130676,43.792160,30.938238,4001000
2010-12-16,43.979881,44.551975,43.613380,44.435768,31.392958,1743800
2010-12-17,44.435768,44.695000,44.042454,44.596672,31.506626,1935000
2010-12-20,44.846962,45.293915,44.551975,45.079376,31.847645,2762600
2010-12-21,43.818977,44.051392,41.834518,42.496006,30.022545,7879200
2010-12-22,42.433434,42.710541,42.040115,42.192081,29.807821,2372400
2010-12-23,42.227837,42.460251,41.709373,41.789825,29.523638,1436800
2010-12-27,41.745129,41.986485,41.360752,41.906033,29.605743,1217400
2010-12-28,41.897095,42.245712,41.441204,41.637863,29.416277,1613100
2010-12-29,41.798763,42.254654,41.718311,41.977543,29.656269,1104800
2010-12-30,41.852398,42.102692,41.798763,41.879215,29.586794,1012000
2010-12-31,41.780888,41.950726,41.485901,41.512714,29.327881,948300
2011-01-03,41.763008,42.111629,41.637863,41.736191,29.485756,1994400
2011-01-04,41.914970,41.923908,41.119400,41.745129,29.492065,2623700
2011-01-05,41.691498,41.789825,40.994255,41.262424,29.151054,2413200
2011-01-06,41.110462,41.771946,41.074703,41.503777,29.550739,2219100
2011-01-07,41.548473,42.111629,41.101521,41.575291,29.601654,1617800
2011-01-10,41.333935,41.512714,40.967438,41.351814,29.442537,1694900
2011-01-11,41.530594,41.530594,40.681389,40.735023,29.003376,2149900
2011-01-12,41.003193,41.181973,40.770779,41.119400,29.277058,1855400
2011-01-13,41.021072,41.262424,40.940620,41.208790,29.340702,1847000
2011-01-14,41.110462,41.396507,40.994255,41.253487,29.372528,1106100
2011-01-18,41.342876,41.342876,40.609879,40.851231,29.086123,1762200
2011-01-19,40.869106,41.101521,40.583061,41.056828,29.232510,2159300
2011-01-20,40.904865,42.040115,40.904865,41.512714,29.557100,2203600
2011-01-21,41.754070,41.763008,41.119400,41.476959,29.531641,1589100
2011-01-24,41.387569,41.593166,40.913803,41.423325,29.493444,1768500
2011-01-25,41.360752,42.317226,41.360752,42.308289,30.123554,2250900
2011-01-26,41.664680,41.977543,40.332767,40.895924,29.117937,4571000
2011-01-27,40.797596,41.164097,40.511547,41.065765,29.238874,2124200
2011-01-28,41.128338,41.199852,40.288074,40.386402,28.755165,1493900
2011-01-31,41.745129,42.120567,40.985313,42.111629,29.983522,3988100
2011-02-01,42.236774,43.684895,42.236774,43.211124,30.766369,2953500
2011-02-02,43.139614,43.827915,43.041286,43.443539,30.931847,2707500
2011-02-03,43.497173,44.230171,43.380966,44.069271,31.377367,1929500
2011-02-04,43.962002,44.176537,43.443539,43.792160,31.180046,1677100
2011-02-07,43.801102,44.105026,43.085979,43.112797,30.696363,1642600
2011-02-08,43.220066,43.693832,43.085979,43.541870,31.001856,1643800
2011-02-09,43.523991,44.194416,43.434601,43.765343,31.160975,1730100
2011-02-10,43.640198,43.810040,43.470356,43.702770,31.116413,1213700
2011-02-11,43.649136,44.337440,43.407784,44.239113,31.498287,1816600
2011-02-14,44.113964,44.212296,43.729588,44.185478,31.460114,935300
2011-02-15,44.042454,44.194416,43.693832,44.087147,31.390093,846700
2011-02-16,44.248051,44.954231,44.158661,44.382133,31.600124,1334700
2011-02-17,44.203354,44.703938,44.131844,44.641365,31.784706,1373300
2011-02-18,44.641365,44.918476,44.292744,44.784389,31.886526,1531000
2011-02-22,44.382133,44.507282,43.237942,43.363091,30.874565,2097900
2011-02-23,43.246883,43.309456,41.503777,42.209957,30.053526,2723200
2011-02-24,42.102692,42.218899,41.012131,41.852398,29.798946,2706000
2011-02-25,42.084812,42.898262,41.941788,42.263592,30.091724,1135500
2011-02-28,42.487068,42.737358,41.771946,42.129505,29.996252,2024900
2011-03-01,42.209957,42.567516,41.673618,41.879215,29.818041,1866600
2011-03-02,41.771946,42.022240,40.708206,41.512714,29.557100,1863900
2011-03-03,41.968605,42.665848,41.950726,42.084812,29.964428,1638800
2011-03-04,41.986485,42.308289,41.217728,41.405449,29.480717,2427200
2011-03-07,41.691498,42.835690,41.342876,41.441204,29.506182,2664300
2011-03-08,41.754070,41.977543,41.173035,41.423325,29.493444,2742500
2011-03-09,41.441204,42.272530,41.217728,42.183140,30.034435,2669800
2011-03-10,41.700436,42.317226,41.575291,41.968605,29.881687,1775100
2011-03-11,41.611046,42.263592,41.494839,42.004360,29.907154,1878100
2011-03-14,41.655739,42.281471,41.584229,41.834518,29.786224,1799800
2011-03-15,40.922741,41.754070,40.842293,41.512714,29.557100,3923700
2011-03-16,41.387569,41.771946,40.976376,41.047890,29.226137,1654300
2011-03-17,41.646801,41.861336,41.092583,41.173035,29.315245,1301200
2011-03-18,41.539532,41.718311,41.173035,41.289242,29.397982,1444500
2011-03-21,41.771946,41.959667,41.476959,41.602104,29.620741,1203700
2011-03-22,41.736191,42.183140,41.619984,41.780888,29.748041,1553400
2011-03-23,41.637863,42.308289,41.190910,42.254654,30.085354,1446100
2011-03-24,42.522823,43.103859,42.352982,42.916138,30.556332,2238600
2011-03-25,42.379799,42.603275,40.681389,40.788658,29.041561,5374400
2011-03-28,41.074703,41.602104,40.931683,41.253487,29.372528,3159400
2011-03-29,41.754070,42.585396,41.423325,42.352982,30.155359,2629100
2011-03-30,42.692665,43.407784,42.567516,43.372028,30.880934,2269400
2011-03-31,43.255821,43.953064,42.934017,43.917309,31.269173,3023100
2011-04-01,43.827915,44.078209,43.407784,43.488235,30.963675,1922400
2011-04-04,43.667015,44.051392,43.264759,43.443539,30.931847,1221500
2011-04-05,43.416721,43.792160,43.175369,43.291576,30.823645,1452700
2011-04-06,43.220066,43.345211,42.790993,42.969772,30.822357,1350000
2011-04-07,42.790993,43.112797,42.326164,42.424496,30.431231,2946700
2011-04-08,42.594334,42.630093,41.673618,41.914970,30.065752,1658400
2011-04-11,41.906033,42.192081,41.512714,41.736191,29.937500,1264500
2011-04-12,41.566349,42.424496,41.566349,41.888153,30.046509,1764000
2011-04-13,42.004360,42.263592,41.485901,41.602104,29.841320,1857700
2011-04-14,41.485901,42.361919,41.351814,42.352982,30.379921,1773000
2011-04-15,42.478127,42.728420,42.245712,42.630093,30.578699,1232900
2011-04-18,42.192081,42.451309,41.879215,42.218899,30.283743,1256900
2011-04-19,42.335106,42.889320,42.227837,42.603275,30.559460,1972300
2011-04-20,42.996590,43.398846,42.907200,43.318394,31.072422,1625100
2011-04-21,43.363091,43.363091,42.871445,42.925079,30.790283,1511300
2011-04-25,42.942955,42.987652,42.522823,42.934017,30.796709,1038200
2011-04-26,42.960835,43.157494,42.540703,42.817810,30.713358,1230500
2011-04-27,42.907200,43.211124,41.995422,42.361919,30.386333,2234800
2011-04-28,42.263592,42.692665,42.022240,42.379799,30.399162,1274900
2011-04-29,42.370861,42.370861,41.780888,41.986485,30.117035,1521400
2011-05-02,42.165264,42.335106,41.852398,42.138447,30.226032,1151100
2011-05-03,42.129505,42.424496,41.655739,41.914970,30.065752,3099000
2011-05-04,42.022240,43.273701,41.718311,43.085979,30.905708,2681800
2011-05-05,42.951897,44.435768,42.907200,43.738525,31.373775,2129200
2011-05-06,44.122906,44.462585,43.139614,43.291576,31.053183,1700000
2011-05-09,43.193249,43.622318,43.014469,43.121735,30.931355,1113800
2011-05-10,43.229004,43.854733,43.229004,43.434601,31.155767,1360300
2011-05-11,43.345211,43.970940,43.327332,43.693832,31.341726,1511000
2011-05-12,43.613380,44.695000,43.559746,44.632427,32.014977,2139500
2011-05-13,44.596672,45.240280,44.498341,44.972111,32.258644,1756100
2011-05-16,44.802269,45.052559,44.543037,44.855904,32.175285,1982500
2011-05-17,44.516220,44.998924,44.033512,44.775452,32.117573,2096300
2011-05-18,44.954231,45.490570,44.793327,45.436935,32.592064,1879700
2011-05-19,45.579960,46.590069,45.481632,46.509617,33.361500,2376200
2011-05-20,46.527496,46.527496,45.526325,46.053726,33.034489,2084700
2011-05-23,45.651474,46.545372,45.535267,46.009033,33.002426,1381400
2011-05-24,46.169933,46.169933,45.588902,45.937523,32.951130,1604300
2011-05-25,45.955399,45.973278,45.419060,45.571022,32.688236,1415800
2011-05-26,45.410118,45.767681,45.034683,45.678291,32.765175,2330200
2011-05-27,45.821316,45.848129,45.124073,45.517387,32.649769,1615500
2011-05-31,45.749802,45.928581,45.088318,45.276035,32.476643,1898400
2011-06-01,44.963169,45.133011,44.641365,44.695000,32.059860,3574500
2011-06-02,44.614548,44.757572,43.783222,43.792160,31.412237,2109500
2011-06-03,43.372028,43.389908,42.710541,42.978710,30.828766,3782100
2011-06-06,43.041286,43.845795,42.549641,42.567516,30.533812,2422500
2011-06-07,42.701603,43.184307,42.594334,42.790993,30.694115,1907200
2011-06-08,42.647968,43.023407,42.218899,42.281471,30.328636,2096200
2011-06-09,42.415554,42.683723,42.066933,42.531761,30.508175,1642200
2011-06-10,42.263592,42.630093,41.843460,41.977543,30.110628,1702200
2011-06-13,41.986485,42.415554,41.593166,41.923908,30.072142,1535500
2011-06-14,42.335106,42.710541,42.263592,42.504944,30.488922,1374900
2011-06-15,42.031178,42.281471,41.691498,42.022240,30.142691,2304300
2011-06-16,42.057995,42.218899,41.637863,41.888153,30.046509,2327200
2011-06-17,42.183140,42.656906,41.950726,42.120567,30.213211,2237200
2011-06-20,41.834518,42.335106,41.736191,42.156322,30.238873,1860700
2011-06-21,42.415554,43.488235,42.272530,43.345211,31.091656,2226700
2011-06-22,43.211124,43.818977,43.094917,43.139614,30.944181,1761100
2011-06-23,42.764175,43.577625,42.630093,43.515053,31.213490,1763500
2011-06-24,43.550808,43.926247,43.237942,43.363091,31.104481,1474600
2011-06-27,43.184307,43.398846,42.916138,43.103859,30.918535,2261500
2011-06-28,43.595505,44.122906,43.488235,44.024574,31.578970,1928900
2011-06-29,44.203354,44.650307,43.675953,44.069271,31.611029,2448900
2011-06-30,44.462585,44.650307,44.069271,44.480465,31.905972,3385700
2011-07-01,44.534100,47.939857,44.185478,47.188980,33.848808,6968300
2011-07-05,47.546539,48.002430,46.840359,47.805771,34.291233,3269900
2011-07-06,47.483967,47.635929,47.054897,47.600174,34.143757,2547100
2011-07-07,47.653809,48.038185,47.439274,47.939857,34.700890,2682200
2011-07-08,47.457150,47.725323,47.099590,47.573357,34.435593,2979100
2011-07-11,47.001263,47.546539,46.500679,46.643703,33.762676,2729800
2011-07-12,46.697334,47.367760,46.518555,46.956566,33.989136,2091500
2011-07-13,47.188980,47.671688,47.019138,47.162163,34.137959,1969600
2011-07-14,47.367760,47.671688,46.706276,46.885056,33.937374,2076600
2011-07-15,46.983383,47.296249,46.572189,47.019138,34.034420,2055700
2011-07-18,46.813541,47.358822,46.643703,46.947628,33.982658,1565200
2011-07-19,47.269432,47.957733,47.153225,47.921978,34.687950,1673100
2011-07-20,47.913040,47.913040,47.171104,47.439274,34.338531,1317400
2011-07-21,47.618053,47.886223,47.197922,47.868343,34.649109,2464800
2011-07-22,47.939857,48.100758,47.555481,47.626991,34.474419,1150000
2011-07-25,47.197922,47.626991,46.929749,47.475029,34.364418,1158900
2011-07-26,47.573357,47.796833,47.260494,47.367760,34.286774,897600
2011-07-27,47.090652,47.090652,45.758739,45.821316,33.167385,1882900
2011-07-28,45.964336,46.286140,45.267097,45.276035,32.772701,1649800
2011-07-29,44.855904,45.928581,44.516220,45.410118,32.869751,1482900
2011-08-01,45.812374,45.812374,44.319561,44.811207,32.436241,2084500
2011-08-02,44.489403,44.587730,43.103859,43.157494,31.239222,2335900
2011-08-03,43.166431,44.069271,42.424496,44.051392,31.886242,2008100
2011-08-04,43.434601,44.087147,42.344044,42.406616,30.695692,2984000
2011-08-05,42.773113,43.818977,41.870277,42.871445,31.032145,4150300
2011-08-08,41.879215,42.683723,40.189743,40.279133,29.155729,5983200
2011-08-09,40.743961,41.432266,39.197514,41.226669,29.841602,6046900
2011-08-10,40.574120,41.861336,40.171867,40.270195,29.149261,4354000
2011-08-11,41.441204,44.006699,40.904865,43.300514,31.342728,4119300
2011-08-12,43.818977,44.015636,42.719482,43.532928,31.510963,2705600
2011-08-15,43.801102,44.105026,43.041286,43.765343,31.679195,1950800
2011-08-16,43.300514,43.720650,42.934017,43.380966,31.400972,1799800
2011-08-17,43.622318,43.970940,42.701603,43.318394,31.355673,1852400
2011-08-18,42.254654,42.549641,40.100353,40.547302,29.349842,3415100
2011-08-19,40.100353,41.289242,39.975208,40.180805,29.084553,2315200
2011-08-22,41.164097,41.414387,40.690327,40.815475,29.543962,2051300
2011-08-23,41.012131,42.361919,40.842293,42.352982,30.656858,1871600
2011-08-24,42.254654,42.719482,41.602104,42.424496,30.708643,1863400
2011-08-25,42.424496,42.442371,40.395340,40.457912,29.285135,2778100
2011-08-26,40.225498,41.307117,39.572952,40.976376,29.660425,2618100
2011-08-29,41.512714,42.630093,41.494839,42.612213,30.844505,1532200
2011-08-30,42.424496,43.452480,42.424496,43.237942,31.297440,2404200
2011-08-31,43.640198,43.979881,42.665848,42.996590,31.122740,2241600
2011-09-01,43.014469,43.255821,42.281471,42.460251,30.734514,1685700
2011-09-02,41.611046,42.102692,41.387569,41.503777,30.042179,1514400
2011-09-06,40.547302,41.503777,40.350647,41.280300,29.880415,1939300
2011-09-07,39.331600,40.136108,38.974041,39.814304,28.819263,6587500
2011-09-08,39.850063,40.332767,39.438869,39.644466,28.696331,3717300
2011-09-09,39.349480,39.492500,38.401943,38.768444,28.062218,4316200
2011-09-12,38.393005,39.242210,38.178471,38.804199,28.088112,4318800
2011-09-13,38.813137,39.689159,38.482395,39.081306,28.288691,3697000
2011-09-14,39.501442,40.708206,39.117065,40.171867,29.078079,2957200
2011-09-15,40.547302,40.654572,39.966270,40.404282,29.246317,1643800
2011-09-16,40.565182,41.047890,40.413219,40.770779,29.511597,2290500
2011-09-19,40.127171,41.503777,39.993088,41.307117,29.899813,2046400
2011-09-20,41.351814,41.459084,40.019901,40.073536,29.006910,2251200
2011-09-21,40.100353,40.431095,39.170696,39.224331,28.392225,2269100
2011-09-22,38.357250,40.118233,38.124836,39.832184,28.832207,3857800
2011-09-23,39.724915,41.763008,39.313721,41.173035,29.802771,3813700
2011-09-26,41.584229,42.817810,40.842293,42.764175,30.954504,3343700
2011-09-27,43.336273,43.443539,41.771946,41.995422,30.398046,3238300
2011-09-28,40.359585,40.949558,38.687992,39.599770,28.663979,6197800
2011-09-29,39.975208,40.395340,38.035446,38.875710,28.139872,6121800
2011-09-30,38.312553,39.832184,38.106956,38.214226,27.661062,3804300
2011-10-03,38.008629,39.170696,37.070034,37.123669,26.871672,4195700
2011-10-04,36.551571,37.588493,36.372791,37.561680,27.188717,4586600
2011-10-05,37.660007,38.929344,37.463348,38.679054,27.997530,3877100
2011-10-06,37.874542,39.260090,37.874542,38.714809,28.338453,2561800
2011-10-07,39.045551,39.984146,38.866772,39.438869,28.868444,3027500
2011-10-10,39.984146,40.583061,39.751732,40.547302,29.679804,2244300
2011-10-11,40.368523,41.173035,40.341705,41.038948,30.039677,2168600
2011-10-12,41.468021,42.424496,40.931683,41.414387,30.314486,3114500
2011-10-13,41.244545,42.290409,41.244545,41.727253,30.543501,2563200
2011-10-14,42.102692,42.165264,40.913803,41.709373,30.530415,1781900
2011-10-17,41.450142,41.682556,40.600937,40.699268,29.791035,1510600
2011-10-18,40.672451,42.093750,40.055660,41.798763,30.595833,1757500
2011-10-19,41.771946,42.049057,41.056828,41.208790,30.163998,1644000
2011-10-20,41.235607,41.459084,40.761841,41.164097,30.131269,1631800
2011-10-21,42.093750,42.388737,41.593166,42.165264,30.864113,2527000
2011-10-24,42.370861,42.987652,42.156322,42.639030,31.210905,2522500
2011-10-25,42.790993,43.023407,42.013302,42.093750,30.811756,2411100
2011-10-26,43.023407,43.023407,41.101521,41.807701,30.602377,2157000
2011-10-27,42.907200,43.944122,42.308289,43.747467,32.022255,2630600
2011-10-28,43.479298,43.792160,42.907200,43.354149,31.734358,2815600
2011-10-31,42.898262,43.667015,42.799931,42.799931,31.328667,2371700
2011-11-01,41.888153,43.050224,41.888153,42.281471,30.949171,2838200
2011-11-02,42.898262,42.996590,41.852398,42.138447,30.844473,1590700
2011-11-03,41.807701,42.576458,41.414387,42.487068,31.099663,2063000
2011-11-04,42.209957,42.665848,41.879215,42.335106,30.988434,1604900
2011-11-07,42.656906,42.692665,41.852398,42.299347,30.962254,1257500
2011-11-08,42.451309,42.674786,41.897095,42.540703,31.138927,1530200
2011-11-09,41.780888,42.254654,41.459084,41.530594,30.399548,1387600
2011-11-10,41.879215,42.022240,41.280300,41.593166,30.445345,1362900
2011-11-11,42.165264,42.674786,41.888153,42.379799,31.021133,1157200
2011-11-14,42.728420,42.889320,42.075874,42.236774,30.916451,2519400
2011-11-15,41.995422,43.202187,41.897095,42.987652,31.466080,1829300
2011-11-16,42.755238,42.916138,41.834518,42.084812,30.805222,2060900
2011-11-17,41.968605,42.406616,41.459084,41.914970,30.680895,2721400
2011-11-18,41.387569,41.682556,41.128338,41.539532,30.406080,2295200
2011-11-21,41.101521,41.101521,40.180805,40.484730,29.633989,2332400
2011-11-22,40.466854,40.842293,39.930511,40.270195,29.476952,2110300
2011-11-23,40.002026,40.538364,39.841122,39.930511,29.228315,1977900
2011-11-25,39.930511,40.288074,39.805367,39.867939,29.182514,583600
2011-11-28,40.735023,41.405449,40.493671,41.155155,30.124737,1414600
2011-11-29,41.208790,41.852398,41.208790,41.476959,30.360287,1501200
2011-11-30,42.460251,42.647968,42.129505,42.647968,31.217436,2084700
2011-12-01,42.549641,42.773113,42.057995,42.415554,31.047318,1652500
2011-12-02,42.862507,43.085979,42.415554,42.487068,31.099663,1764600
2011-12-05,43.077042,43.112797,42.496006,42.665848,31.230524,1772600
2011-12-06,38.410885,39.179638,37.311386,37.382896,27.363508,17811900
2011-12-07,37.293507,39.027676,37.230934,38.822079,28.416971,7694800
2011-12-08,38.607540,39.108124,38.321491,38.509212,28.187950,3369000
2011-12-09,38.687992,39.197514,38.455578,38.625420,28.273024,3108100
2011-12-12,38.473457,39.134941,38.276798,39.108124,28.626350,2885800
2011-12-13,39.224331,39.420990,38.670113,38.822079,28.416971,2567000
2011-12-14,38.813137,39.027676,38.205284,38.553905,28.220673,2987100
2011-12-15,38.839954,39.322662,38.509212,39.099186,28.619802,3390500
2011-12-16,39.090248,39.715977,38.187408,39.045551,28.580549,7285700
2011-12-19,39.242210,39.581890,38.491333,38.553905,28.220673,2746300
2011-12-20,39.108124,39.501442,38.938286,39.269028,28.744127,2752400
2011-12-21,39.251148,39.993088,39.090248,39.957329,29.247942,2154600
2011-12-22,39.912636,40.323830,39.707039,40.198685,29.424606,2027700
2011-12-23,40.520489,41.030010,40.314892,40.851231,29.902264,1691900
2011-12-27,40.851231,41.557411,40.511547,41.387569,30.294853,1613800
2011-12-28,41.414387,41.414387,40.270195,40.413219,29.581646,1340000
2011-12-29,40.636696,40.976376,40.529427,40.878048,29.921888,926300
2011-12-30,40.797596,40.994255,40.493671,40.743961,29.823742,837700
2012-01-03,41.208790,41.387569,39.707039,39.912636,29.215229,2387200
2012-01-04,39.867939,40.368523,39.850063,40.189743,29.418066,2113500
2012-01-05,40.002026,40.752899,39.689159,40.618816,29.732141,2082300
2012-01-06,40.136108,40.207623,39.349480,39.635525,29.322815,3054400
2012-01-09,39.841122,39.894756,39.152821,39.349480,29.111195,2358400
2012-01-10,39.715977,39.984146,39.412052,39.671284,29.349264,1772000
2012-01-11,39.644466,40.055660,39.555077,39.814304,29.455076,1383900
2012-01-12,39.796429,40.118233,39.626587,39.912636,29.527822,1891400
2012-01-13,39.662342,39.984146,39.510380,39.832184,29.468292,1754400
2012-01-17,40.171867,41.030010,40.055660,40.136108,29.693144,2984000
2012-01-18,40.252316,41.074703,40.189743,40.967438,30.308180,2153000
2012-01-19,41.262424,41.548473,40.645634,41.217728,30.493341,1741500
2012-01-20,41.235607,42.245712,41.181973,41.789825,30.916574,2334000
2012-01-23,41.691498,41.879215,41.074703,41.557411,30.744646,1652300
2012-01-24,41.119400,41.414387,40.833351,41.190910,30.473497,3075500
2012-01-25,41.262424,41.906033,41.155155,41.780888,30.909981,1440000
2012-01-26,42.013302,42.013302,41.235607,41.709373,30.857069,1409200
2012-01-27,41.512714,41.512714,41.110462,41.235607,30.506571,1461500
2012-01-30,40.904865,41.450142,40.833351,41.342876,30.585932,1479400
2012-01-31,41.459084,41.468021,40.761841,41.003193,30.334623,1860600
2012-02-01,41.307117,42.156322,41.074703,41.932850,31.022394,1613900
2012-02-02,42.192081,42.272530,41.566349,41.959667,31.042225,1056700
2012-02-03,42.460251,43.380966,42.361919,43.372028,32.087112,2401200
2012-02-06,43.112797,43.801102,43.059162,43.211124,31.968079,2267800
2012-02-07,43.255821,44.149719,43.130676,43.935184,32.503735,1790300
2012-02-08,44.015636,44.435768,43.523991,43.917309,32.490517,1763600
2012-02-09,44.239113,44.248051,43.747467,44.176537,32.682308,1782700
2012-02-10,43.783222,44.578793,43.720650,44.203354,32.702137,2548600
2012-02-13,44.400013,44.400013,43.935184,44.060329,32.596329,1530500
2012-02-14,43.944122,44.051392,43.273701,43.738525,32.358253,1604400
2012-02-15,43.953064,44.551975,43.908367,43.997757,32.550041,1752000
2012-02-16,44.149719,45.866009,44.149719,45.177708,33.422974,3624100
2012-02-17,45.365425,45.812374,45.115131,45.499512,33.661057,1799300
2012-02-21,45.812374,46.393410,45.436935,45.526325,33.680893,2513900
2012-02-22,45.454815,45.517387,44.668182,44.802269,33.145222,2312100
2012-02-23,45.249218,45.249218,44.328503,44.516220,32.933605,3359800
2012-02-24,44.712879,44.864841,43.756405,43.970940,32.530197,3647400
2012-02-27,43.953064,44.498341,43.372028,43.908367,32.483913,2731400
2012-02-28,44.033512,45.731922,44.033512,45.633595,33.760258,2534200
2012-02-29,45.624657,46.116302,45.222401,45.579960,33.720570,2683400
2012-03-01,45.758739,45.767681,44.802269,44.820145,33.158459,2104700
2012-03-02,44.748634,44.936352,44.301685,44.480465,32.907146,1460200
2012-03-05,44.891659,45.615719,44.739697,45.410118,33.594921,2160600
2012-03-06,44.712879,44.855904,44.140781,44.274868,32.755058,1900400
2012-03-07,44.712879,45.356487,44.623489,45.213463,33.449436,1748700
2012-03-08,45.240280,46.017971,45.124073,45.937523,33.985088,1550500
2012-03-09,46.098423,46.196751,45.803436,46.000095,34.031391,1328300
2012-03-12,45.991154,46.384472,45.830254,46.071606,34.084293,1367000
2012-03-13,46.071606,47.081715,46.062668,47.063835,34.818352,1633000
2012-03-14,47.001263,47.555481,46.750969,46.938690,34.725777,2433100
2012-03-15,46.902931,47.439274,46.652641,47.403519,35.069664,1565000
2012-03-16,47.457150,47.528664,46.831421,46.938690,34.725777,2262100
2012-03-19,46.974445,47.162163,46.232510,46.965508,34.745609,1908100
2012-03-20,46.590069,47.090652,46.527496,47.045956,34.805134,1460300
2012-03-21,47.171104,47.376701,46.697334,46.777786,34.606739,1442200
2012-03-22,46.527496,46.742031,45.892826,46.330837,34.276077,2885800
2012-03-23,45.579960,45.776619,44.543037,45.517387,33.674278,5042100
2012-03-26,46.160995,46.616886,45.740864,46.429165,34.348816,2260300
2012-03-27,46.312958,46.429165,45.329670,45.427998,33.608154,3182500
2012-03-28,45.463753,45.803436,44.766514,44.882717,33.204742,2748100
2012-03-29,44.838024,45.445877,44.400013,45.320728,33.528790,2747700
2012-03-30,45.624657,45.857071,45.159828,45.731922,33.832993,3208100
2012-04-02,45.079376,46.169933,44.829086,45.821316,33.899128,3025500
2012-04-03,45.830254,45.973278,45.347546,45.463753,33.634594,2144300
2012-04-04,45.016804,45.043621,44.569855,44.793327,33.138607,2984200
2012-04-05,44.417892,44.748634,44.069271,44.695000,33.386360,2351200
2012-04-09,44.069271,44.230171,43.631260,44.051392,32.905598,1929400
2012-04-10,44.060329,44.319561,43.345211,43.586563,32.558376,2654200
2012-04-11,44.051392,44.855904,43.738525,44.560917,33.286198,2190700
2012-04-12,44.596672,44.703938,44.212296,44.507282,33.246140,2119900
2012-04-13,44.435768,45.150890,44.355316,44.945293,33.573326,1920400
2012-04-16,45.141949,45.356487,44.319561,44.882717,33.526596,1888000
2012-04-17,45.016804,45.016804,44.310623,44.525158,33.259499,2803700
2012-04-18,44.480465,45.070438,44.337440,44.900597,33.539940,1922800
2012-04-19,44.936352,45.177708,44.185478,44.435768,33.192730,1913500
2012-04-20,44.507282,44.989986,44.435768,44.632427,33.339619,1799600
2012-04-23,44.444710,45.088318,43.756405,44.650307,33.352982,2580300
